1.75,145,-106.75,16.25,0.25
95.625,-83.125,0.25,-7.61862e-09
94.375,-82.625,0.25,-3.80931e-09
94.625,-82.875,0.25,-3.80931e-09
94.875,-82.875,0.25,-7.61862e-09
94.625,-82.625,0.25,-7.61862e-09
94.875,-82.625,0.25,-7.61862e-09
94.125,-82.375,0.25,-3.80931e-09
94.375,-82.375,0.25,-7.61862e-09
94.125,-82.125,0.25,-7.61862e-09
94.375,-82.125,0.25,-7.61862e-09
94.625,-82.375,0.25,-7.61862e-09
94.875,-82.375,0.25,-3.80931e-09
94.625,-82.125,0.25,-3.80931e-09
95.125,-82.875,0.25,-1.14279e-08
95.375,-82.875,0.25,-3.80931e-09
95.125,-82.625,0.25,-3.80931e-09
92.625,-81.125,0.25,-3.80931e-09
92.875,-81.125,0.25,-7.61862e-09
93.375,-81.625,0.25,-3.80931e-09
93.625,-81.875,0.25,-3.80931e-09
93.875,-81.875,0.25,-1.14279e-08
93.625,-81.625,0.25,-1.14279e-08
93.875,-81.625,0.25,-7.61862e-09
93.125,-81.375,0.25,-7.61862e-09
93.375,-81.375,0.25,-1.14279e-08
93.125,-81.125,0.25,-1.14279e-08
93.375,-81.125,0.25,-3.80931e-09
93.625,-81.375,0.25,-7.61862e-09
92.375,-80.875,0.25,-3.80931e-09
92.125,-80.625,0.25,-3.80931e-09
92.375,-80.625,0.25,-7.61862e-09
92.625,-80.875,0.25,-7.61862e-09
92.875,-80.875,0.25,-7.61862e-09
92.625,-80.625,0.25,-7.61862e-09
92.875,-80.625,0.25,-3.80931e-09
92.125,-80.375,0.25,-7.61862e-09
92.375,-80.375,0.25,-7.61862e-09
92.125,-80.125,0.25,-7.61862e-09
92.375,-80.125,0.25,-3.80931e-09
92.625,-80.375,0.25,-3.80931e-09
93.125,-80.875,0.25,-3.80931e-09
94.125,-81.875,0.25,-7.61862e-09
94.375,-81.875,0.25,-3.80931e-09
77.875,-68.125,0.25,-3.80931e-09
79.875,-69.875,0.25,-3.80931e-09
79.625,-69.625,0.25,-3.80931e-09
79.875,-69.625,0.25,-1.14279e-08
79.375,-69.375,0.25,-3.80931e-09
79.125,-69.125,0.25,-7.61862e-09
79.375,-69.125,0.25,-1.14279e-08
79.625,-69.375,0.25,-1.14279e-08
79.875,-69.375,0.25,-7.61862e-09
79.625,-69.125,0.25,-7.61862e-09
78.375,-68.625,0.25,-3.80931e-09
78.875,-68.875,0.25,-7.61862e-09
78.625,-68.625,0.25,-7.61862e-09
78.875,-68.625,0.25,-1.14279e-08
78.125,-68.375,0.25,-3.80931e-09
78.375,-68.375,0.25,-7.61862e-09
78.125,-68.125,0.25,-1.14279e-08
78.375,-68.125,0.25,-7.61862e-09
78.625,-68.375,0.25,-7.61862e-09
78.875,-68.375,0.25,-3.80931e-09
78.625,-68.125,0.25,-3.80931e-09
79.125,-68.875,0.25,-1.14279e-08
79.375,-68.875,0.25,-3.80931e-09
79.125,-68.625,0.25,-3.80931e-09
75.875,-66.375,0.25,-3.80931e-09
75.625,-66.125,0.25,-3.80931e-09
75.875,-66.125,0.25,-1.14279e-08
73.875,-64.625,0.25,-3.80931e-09
73.375,-64.125,0.25,-3.80931e-09
73.625,-64.375,0.25,-3.80931e-09
73.875,-64.375,0.25,-1.14279e-08
73.625,-64.125,0.25,-1.14279e-08
73.875,-64.125,0.25,-7.61862e-09
74.875,-65.375,0.25,-7.61862e-09
74.625,-65.125,0.25,-7.61862e-09
74.875,-65.125,0.25,-1.14279e-08
75.375,-65.875,0.25,-3.80931e-09
75.125,-65.625,0.25,-7.61862e-09
75.375,-65.625,0.25,-1.14279e-08
75.625,-65.875,0.25,-1.14279e-08
75.875,-65.875,0.25,-7.61862e-09
75.625,-65.625,0.25,-7.61862e-09
75.125,-65.375,0.25,-1.14279e-08
75.375,-65.375,0.25,-3.80931e-09
75.125,-65.125,0.25,-3.80931e-09
74.125,-64.875,0.25,-3.80931e-09
74.375,-64.875,0.25,-7.61862e-09
74.125,-64.625,0.25,-1.14279e-08
74.375,-64.625,0.25,-7.61862e-09
74.625,-64.875,0.25,-1.14279e-08
74.875,-64.875,0.25,-3.80931e-09
74.625,-64.625,0.25,-3.80931e-09
74.125,-64.375,0.25,-7.61862e-09
76.875,-67.125,0.25,-7.61862e-09
77.375,-67.625,0.25,-3.80931e-09
77.625,-67.875,0.25,-3.80931e-09
77.875,-67.875,0.25,-1.14279e-08
77.625,-67.625,0.25,-1.14279e-08
77.875,-67.625,0.25,-7.61862e-09
77.125,-67.375,0.25,-7.61862e-09
77.375,-67.375,0.25,-1.14279e-08
77.125,-67.125,0.25,-1.14279e-08
77.375,-67.125,0.25,-3.80931e-09
77.625,-67.375,0.25,-7.61862e-09
76.125,-66.625,0.25,-3.80931e-09
76.375,-66.625,0.25,-7.61862e-09
76.625,-66.875,0.25,-7.61862e-09
76.875,-66.875,0.25,-1.14279e-08
76.625,-66.625,0.25,-1.14279e-08
76.875,-66.625,0.25,-3.80931e-09
76.125,-66.375,0.25,-1.14279e-08
76.375,-66.375,0.25,-7.61862e-09
76.125,-66.125,0.25,-7.61862e-09
76.625,-66.375,0.25,-3.80931e-09
77.125,-66.875,0.25,-3.80931e-09
78.125,-67.875,0.25,-7.61862e-09
79.875,-65.375,0.25,-7.61862e-09
79.625,-65.125,0.25,-7.61862e-09
79.875,-65.125,0.25,-2.66652e-08
78.875,-64.625,0.25,-7.61862e-09
78.375,-64.125,0.25,-7.61862e-09
78.625,-64.375,0.25,-7.61862e-09
78.875,-64.375,0.25,-2.28559e-08
78.625,-64.125,0.25,-2.66652e-08
78.875,-64.125,0.25,-2.28559e-08
79.375,-64.875,0.25,-1.52372e-08
79.125,-64.625,0.25,-1.52372e-08
79.375,-64.625,0.25,-2.66652e-08
79.625,-64.875,0.25,-2.66652e-08
79.875,-64.875,0.25,-2.66652e-08
79.625,-64.625,0.25,-1.90465e-08
79.875,-64.625,0.25,-2.28559e-08
79.125,-64.375,0.25,-2.28559e-08
79.375,-64.375,0.25,-1.90465e-08
79.125,-64.125,0.25,-1.90465e-08
79.375,-64.125,0.25,-1.90465e-08
79.625,-64.375,0.25,-2.28559e-08
79.875,-64.375,0.25,-1.52372e-08
79.625,-64.125,0.25,-1.52372e-08
79.875,-64.125,0.25,-1.14279e-08
87.875,-76.875,0.25,-3.80931e-09
87.625,-76.625,0.25,-3.80931e-09
87.875,-76.625,0.25,-1.14279e-08
87.375,-76.375,0.25,-3.80931e-09
87.125,-76.125,0.25,-7.61862e-09
87.375,-76.125,0.25,-1.14279e-08
87.625,-76.375,0.25,-1.14279e-08
87.875,-76.375,0.25,-7.61862e-09
87.625,-76.125,0.25,-7.61862e-09
83.875,-73.375,0.25,-3.80931e-09
83.625,-73.125,0.25,-3.80931e-09
83.875,-73.125,0.25,-1.14279e-08
82.375,-72.125,0.25,-3.80931e-09
82.875,-72.375,0.25,-7.61862e-09
82.625,-72.125,0.25,-7.61862e-09
82.875,-72.125,0.25,-1.14279e-08
83.375,-72.875,0.25,-3.80931e-09
83.125,-72.625,0.25,-7.61862e-09
83.375,-72.625,0.25,-1.14279e-08
83.625,-72.875,0.25,-1.14279e-08
83.875,-72.875,0.25,-7.61862e-09
83.625,-72.625,0.25,-7.61862e-09
83.125,-72.375,0.25,-1.14279e-08
83.375,-72.375,0.25,-3.80931e-09
83.125,-72.125,0.25,-3.80931e-09
85.875,-75.125,0.25,-3.80931e-09
84.875,-74.125,0.25,-7.61862e-09
85.375,-74.625,0.25,-3.80931e-09
85.625,-74.875,0.25,-3.80931e-09
85.875,-74.875,0.25,-1.14279e-08
85.625,-74.625,0.25,-1.14279e-08
85.875,-74.625,0.25,-7.61862e-09
85.125,-74.375,0.25,-7.61862e-09
85.375,-74.375,0.25,-1.14279e-08
85.125,-74.125,0.25,-1.14279e-08
85.375,-74.125,0.25,-3.80931e-09
85.625,-74.375,0.25,-7.61862e-09
86.375,-75.625,0.25,-3.80931e-09
86.875,-75.875,0.25,-7.61862e-09
86.625,-75.625,0.25,-7.61862e-09
86.875,-75.625,0.25,-1.14279e-08
86.125,-75.375,0.25,-3.80931e-09
86.375,-75.375,0.25,-7.61862e-09
86.125,-75.125,0.25,-7.61862e-09
86.375,-75.125,0.25,-7.61862e-09
86.625,-75.375,0.25,-7.61862e-09
86.875,-75.375,0.25,-3.80931e-09
86.625,-75.125,0.25,-3.80931e-09
87.125,-75.875,0.25,-1.14279e-08
87.375,-75.875,0.25,-3.80931e-09
87.125,-75.625,0.25,-3.80931e-09
86.125,-74.875,0.25,-7.61862e-09
86.375,-74.875,0.25,-3.80931e-09
84.375,-73.875,0.25,-3.80931e-09
84.125,-73.625,0.25,-3.80931e-09
84.375,-73.625,0.25,-7.61862e-09
84.625,-73.875,0.25,-7.61862e-09
84.875,-73.875,0.25,-1.14279e-08
84.625,-73.625,0.25,-7.61862e-09
84.875,-73.625,0.25,-3.80931e-09
84.125,-73.375,0.25,-7.61862e-09
84.375,-73.375,0.25,-7.61862e-09
84.125,-73.125,0.25,-7.61862e-09
84.375,-73.125,0.25,-3.80931e-09
84.625,-73.375,0.25,-3.80931e-09
85.125,-73.875,0.25,-3.80931e-09
89.875,-78.625,0.25,-3.80931e-09
89.375,-78.125,0.25,-3.80931e-09
89.625,-78.375,0.25,-3.80931e-09
89.875,-78.375,0.25,-1.14279e-08
89.625,-78.125,0.25,-1.14279e-08
89.875,-78.125,0.25,-7.61862e-09
90.375,-79.125,0.25,-3.80931e-09
90.625,-79.375,0.25,-3.80931e-09
90.875,-79.375,0.25,-7.61862e-09
90.625,-79.125,0.25,-7.61862e-09
90.875,-79.125,0.25,-7.61862e-09
91.375,-79.875,0.25,-3.80931e-09
91.125,-79.625,0.25,-7.61862e-09
91.375,-79.625,0.25,-1.14279e-08
91.625,-79.875,0.25,-1.14279e-08
91.875,-79.875,0.25,-7.61862e-09
91.625,-79.625,0.25,-7.61862e-09
91.125,-79.375,0.25,-1.14279e-08
91.375,-79.375,0.25,-3.80931e-09
91.125,-79.125,0.25,-3.80931e-09
90.125,-78.875,0.25,-3.80931e-09
90.375,-78.875,0.25,-7.61862e-09
90.125,-78.625,0.25,-7.61862e-09
90.375,-78.625,0.25,-7.61862e-09
90.625,-78.875,0.25,-7.61862e-09
90.875,-78.875,0.25,-3.80931e-09
90.625,-78.625,0.25,-3.80931e-09
90.125,-78.375,0.25,-7.61862e-09
90.375,-78.375,0.25,-3.80931e-09
88.875,-77.625,0.25,-7.61862e-09
88.375,-77.375,0.25,-3.80931e-09
88.125,-77.125,0.25,-3.80931e-09
88.375,-77.125,0.25,-7.61862e-09
88.625,-77.375,0.25,-7.61862e-09
88.875,-77.375,0.25,-1.14279e-08
88.625,-77.125,0.25,-7.61862e-09
88.875,-77.125,0.25,-3.80931e-09
89.125,-77.875,0.25,-7.61862e-09
89.375,-77.875,0.25,-1.14279e-08
89.125,-77.625,0.25,-1.14279e-08
89.375,-77.625,0.25,-3.80931e-09
89.625,-77.875,0.25,-7.61862e-09
89.125,-77.375,0.25,-3.80931e-09
88.125,-76.875,0.25,-7.61862e-09
88.375,-76.875,0.25,-7.61862e-09
88.125,-76.625,0.25,-7.61862e-09
88.375,-76.625,0.25,-3.80931e-09
88.625,-76.875,0.25,-3.80931e-09
95.375,-78.125,0.25,-3.80931e-09
95.625,-78.375,0.25,-3.80931e-09
95.875,-78.375,0.25,-7.61862e-09
95.625,-78.125,0.25,-7.61862e-09
95.875,-78.125,0.25,-1.14279e-08
92.875,-76.125,0.25,-3.80931e-09
93.875,-76.875,0.25,-3.80931e-09
93.625,-76.625,0.25,-3.80931e-09
93.875,-76.625,0.25,-1.52372e-08
93.375,-76.375,0.25,-7.61862e-09
93.125,-76.125,0.25,-7.61862e-09
93.375,-76.125,0.25,-1.52372e-08
93.625,-76.375,0.25,-1.52372e-08
93.875,-76.375,0.25,-1.14279e-08
93.625,-76.125,0.25,-7.61862e-09
93.875,-76.125,0.25,-7.61862e-09
94.875,-77.625,0.25,-3.80931e-09
94.125,-77.125,0.25,-3.80931e-09
94.375,-77.125,0.25,-7.61862e-09
94.625,-77.375,0.25,-7.61862e-09
94.875,-77.375,0.25,-1.52372e-08
94.625,-77.125,0.25,-1.52372e-08
94.875,-77.125,0.25,-1.14279e-08
95.125,-77.875,0.25,-3.80931e-09
95.375,-77.875,0.25,-1.14279e-08
95.125,-77.625,0.25,-1.52372e-08
95.375,-77.625,0.25,-1.14279e-08
95.625,-77.875,0.25,-1.14279e-08
95.875,-77.875,0.25,-1.14279e-08
95.625,-77.625,0.25,-7.61862e-09
95.875,-77.625,0.25,-7.61862e-09
95.125,-77.375,0.25,-1.14279e-08
95.375,-77.375,0.25,-3.80931e-09
95.125,-77.125,0.25,-7.61862e-09
95.375,-77.125,0.25,-1.52372e-08
95.625,-77.375,0.25,-1.52372e-08
95.875,-77.375,0.25,-1.14279e-08
95.625,-77.125,0.25,-1.14279e-08
95.875,-77.125,0.25,-3.80931e-09
94.125,-76.875,0.25,-7.61862e-09
94.375,-76.875,0.25,-1.14279e-08
94.125,-76.625,0.25,-1.14279e-08
94.375,-76.625,0.25,-1.14279e-08
94.625,-76.875,0.25,-1.14279e-08
94.875,-76.875,0.25,-7.61862e-09
94.625,-76.625,0.25,-7.61862e-09
94.875,-76.625,0.25,-1.14279e-08
94.125,-76.375,0.25,-3.80931e-09
94.375,-76.375,0.25,-1.52372e-08
94.125,-76.125,0.25,-1.52372e-08
94.375,-76.125,0.25,-1.14279e-08
94.625,-76.375,0.25,-1.14279e-08
94.875,-76.375,0.25,-1.14279e-08
94.625,-76.125,0.25,-3.80931e-09
94.875,-76.125,0.25,-7.61862e-09
95.125,-76.875,0.25,-1.14279e-08
95.375,-76.875,0.25,-7.61862e-09
95.125,-76.625,0.25,-1.14279e-08
95.375,-76.625,0.25,-7.61862e-09
95.625,-76.875,0.25,-7.61862e-09
95.875,-76.875,0.25,-1.52372e-08
95.625,-76.625,0.25,-1.52372e-08
95.875,-76.625,0.25,-1.52372e-08
95.125,-76.375,0.25,-7.61862e-09
95.375,-76.375,0.25,-1.52372e-08
95.125,-76.125,0.25,-1.90465e-08
95.375,-76.125,0.25,-1.90465e-08
95.625,-76.375,0.25,-1.90465e-08
95.875,-76.375,0.25,-1.52372e-08
95.625,-76.125,0.25,-1.14279e-08
95.875,-76.125,0.25,-3.80931e-09
91.875,-75.125,0.25,-7.61862e-09
90.875,-74.375,0.25,-3.80931e-09
90.625,-74.125,0.25,-3.80931e-09
90.875,-74.125,0.25,-1.52372e-08
91.375,-74.875,0.25,-3.80931e-09
91.125,-74.625,0.25,-3.80931e-09
91.375,-74.625,0.25,-7.61862e-09
91.625,-74.875,0.25,-7.61862e-09
91.875,-74.875,0.25,-1.52372e-08
91.625,-74.625,0.25,-1.14279e-08
91.875,-74.625,0.25,-1.14279e-08
91.125,-74.375,0.25,-1.52372e-08
91.375,-74.375,0.25,-1.14279e-08
91.125,-74.125,0.25,-1.14279e-08
91.375,-74.125,0.25,-3.80931e-09
91.625,-74.375,0.25,-1.14279e-08
91.875,-74.375,0.25,-7.61862e-09
91.625,-74.125,0.25,-1.52372e-08
91.875,-74.125,0.25,-1.14279e-08
89.875,-73.625,0.25,-3.80931e-09
89.375,-73.125,0.25,-3.80931e-09
89.625,-73.375,0.25,-3.80931e-09
89.875,-73.375,0.25,-1.52372e-08
89.625,-73.125,0.25,-1.52372e-08
89.875,-73.125,0.25,-1.14279e-08
88.625,-72.625,0.25,-3.80931e-09
88.875,-72.625,0.25,-1.14279e-08
88.375,-72.375,0.25,-7.61862e-09
88.125,-72.125,0.25,-7.61862e-09
88.375,-72.125,0.25,-2.28559e-08
88.625,-72.375,0.25,-1.52372e-08
88.875,-72.375,0.25,-1.90465e-08
88.625,-72.125,0.25,-2.28559e-08
88.875,-72.125,0.25,-1.90465e-08
89.125,-72.875,0.25,-7.61862e-09
89.375,-72.875,0.25,-1.52372e-08
89.125,-72.625,0.25,-1.90465e-08
89.375,-72.625,0.25,-1.90465e-08
89.625,-72.875,0.25,-1.52372e-08
89.875,-72.875,0.25,-7.61862e-09
89.625,-72.625,0.25,-1.52372e-08
89.875,-72.625,0.25,-1.90465e-08
89.125,-72.375,0.25,-1.90465e-08
89.375,-72.375,0.25,-1.52372e-08
89.125,-72.125,0.25,-2.28559e-08
89.375,-72.125,0.25,-1.52372e-08
89.625,-72.375,0.25,-1.52372e-08
89.875,-72.375,0.25,-1.52372e-08
89.625,-72.125,0.25,-1.52372e-08
89.875,-72.125,0.25,-1.14279e-08
90.375,-73.875,0.25,-7.61862e-09
90.125,-73.625,0.25,-7.61862e-09
90.375,-73.625,0.25,-1.52372e-08
90.625,-73.875,0.25,-1.52372e-08
90.875,-73.875,0.25,-1.14279e-08
90.625,-73.625,0.25,-1.14279e-08
90.875,-73.625,0.25,-7.61862e-09
90.125,-73.375,0.25,-1.14279e-08
90.375,-73.375,0.25,-1.14279e-08
90.125,-73.125,0.25,-3.80931e-09
90.375,-73.125,0.25,-1.90465e-08
90.625,-73.375,0.25,-7.61862e-09
90.875,-73.375,0.25,-1.14279e-08
90.625,-73.125,0.25,-1.14279e-08
90.875,-73.125,0.25,-1.52372e-08
91.125,-73.875,0.25,-7.61862e-09
91.375,-73.875,0.25,-1.52372e-08
91.125,-73.625,0.25,-1.52372e-08
91.375,-73.625,0.25,-7.61862e-09
91.625,-73.875,0.25,-1.14279e-08
91.875,-73.875,0.25,-7.61862e-09
91.625,-73.625,0.25,-7.61862e-09
91.875,-73.625,0.25,-1.52372e-08
91.125,-73.375,0.25,-1.52372e-08
91.375,-73.375,0.25,-1.14279e-08
91.125,-73.125,0.25,-1.14279e-08
91.375,-73.125,0.25,-1.90465e-08
91.625,-73.375,0.25,-1.52372e-08
91.875,-73.375,0.25,-2.28559e-08
91.625,-73.125,0.25,-2.66652e-08
91.875,-73.125,0.25,-2.28559e-08
90.125,-72.875,0.25,-1.90465e-08
90.375,-72.875,0.25,-1.52372e-08
90.125,-72.625,0.25,-1.14279e-08
90.375,-72.625,0.25,-1.14279e-08
90.625,-72.875,0.25,-1.14279e-08
90.875,-72.875,0.25,-1.90465e-08
90.625,-72.625,0.25,-1.90465e-08
90.875,-72.625,0.25,-1.90465e-08
90.125,-72.375,0.25,-1.14279e-08
90.375,-72.375,0.25,-1.90465e-08
90.125,-72.125,0.25,-1.90465e-08
90.375,-72.125,0.25,-2.66652e-08
90.625,-72.375,0.25,-2.28559e-08
90.875,-72.375,0.25,-2.28559e-08
90.625,-72.125,0.25,-2.28559e-08
90.875,-72.125,0.25,-7.61862e-09
91.125,-72.875,0.25,-2.28559e-08
91.375,-72.875,0.25,-2.66652e-08
91.125,-72.625,0.25,-2.28559e-08
91.375,-72.625,0.25,-1.14279e-08
91.625,-72.875,0.25,-1.52372e-08
91.875,-72.875,0.25,-3.80931e-09
91.625,-72.625,0.25,-3.80931e-09
91.125,-72.375,0.25,-1.14279e-08
92.375,-75.625,0.25,-3.80931e-09
92.625,-75.875,0.25,-3.80931e-09
92.875,-75.875,0.25,-7.61862e-09
92.625,-75.625,0.25,-1.14279e-08
92.875,-75.625,0.25,-1.14279e-08
92.125,-75.375,0.25,-3.80931e-09
92.375,-75.375,0.25,-1.52372e-08
92.125,-75.125,0.25,-1.52372e-08
92.375,-75.125,0.25,-1.14279e-08
92.625,-75.375,0.25,-1.14279e-08
92.875,-75.375,0.25,-7.61862e-09
92.625,-75.125,0.25,-7.61862e-09
92.875,-75.125,0.25,-1.52372e-08
93.125,-75.875,0.25,-1.14279e-08
93.375,-75.875,0.25,-1.14279e-08
93.125,-75.625,0.25,-1.14279e-08
93.375,-75.625,0.25,-7.61862e-09
93.625,-75.875,0.25,-7.61862e-09
93.875,-75.875,0.25,-1.52372e-08
93.625,-75.625,0.25,-1.14279e-08
93.875,-75.625,0.25,-7.61862e-09
93.125,-75.375,0.25,-7.61862e-09
93.375,-75.375,0.25,-1.14279e-08
93.125,-75.125,0.25,-1.14279e-08
93.375,-75.125,0.25,-1.14279e-08
93.625,-75.375,0.25,-1.14279e-08
93.875,-75.375,0.25,-7.61862e-09
93.625,-75.125,0.25,-7.61862e-09
93.875,-75.125,0.25,-1.90465e-08
92.125,-74.875,0.25,-1.14279e-08
92.375,-74.875,0.25,-7.61862e-09
92.125,-74.625,0.25,-7.61862e-09
92.375,-74.625,0.25,-1.14279e-08
92.625,-74.875,0.25,-1.52372e-08
92.875,-74.875,0.25,-7.61862e-09
92.625,-74.625,0.25,-7.61862e-09
92.875,-74.625,0.25,-7.61862e-09
92.125,-74.375,0.25,-1.14279e-08
92.375,-74.375,0.25,-1.14279e-08
92.125,-74.125,0.25,-1.14279e-08
92.375,-74.125,0.25,-7.61862e-09
92.625,-74.375,0.25,-7.61862e-09
92.875,-74.375,0.25,-1.52372e-08
92.625,-74.125,0.25,-1.90465e-08
92.875,-74.125,0.25,-1.90465e-08
93.125,-74.875,0.25,-7.61862e-09
93.375,-74.875,0.25,-1.52372e-08
93.125,-74.625,0.25,-1.52372e-08
93.375,-74.625,0.25,-1.52372e-08
93.625,-74.875,0.25,-1.90465e-08
93.875,-74.875,0.25,-1.90465e-08
93.625,-74.625,0.25,-1.52372e-08
93.875,-74.625,0.25,-7.61862e-09
93.125,-74.375,0.25,-1.90465e-08
93.375,-74.375,0.25,-1.52372e-08
93.125,-74.125,0.25,-1.52372e-08
93.375,-74.125,0.25,-3.80931e-09
93.625,-74.375,0.25,-7.61862e-09
94.125,-75.875,0.25,-7.61862e-09
94.375,-75.875,0.25,-7.61862e-09
94.125,-75.625,0.25,-7.61862e-09
94.375,-75.625,0.25,-1.52372e-08
94.625,-75.875,0.25,-1.52372e-08
94.875,-75.875,0.25,-1.90465e-08
94.625,-75.625,0.25,-1.52372e-08
94.875,-75.625,0.25,-1.52372e-08
94.125,-75.375,0.25,-1.90465e-08
94.375,-75.375,0.25,-1.90465e-08
94.125,-75.125,0.25,-1.90465e-08
94.375,-75.125,0.25,-1.14279e-08
94.625,-75.375,0.25,-1.52372e-08
94.875,-75.375,0.25,-7.61862e-09
94.625,-75.125,0.25,-3.80931e-09
95.125,-75.875,0.25,-1.90465e-08
95.375,-75.875,0.25,-7.61862e-09
95.125,-75.625,0.25,-7.61862e-09
95.375,-75.625,0.25,-3.80931e-09
95.625,-75.875,0.25,-3.80931e-09
94.125,-74.875,0.25,-7.61862e-09
94.375,-74.875,0.25,-3.80931e-09
94.125,-74.625,0.25,-3.80931e-09
95.875,-74.625,0.25,-3.80931e-09
95.375,-74.125,0.25,-3.80931e-09
95.625,-74.375,0.25,-3.80931e-09
95.875,-74.375,0.25,-3.80931e-09
95.625,-74.125,0.25,-7.61862e-09
95.875,-74.125,0.25,-7.61862e-09
92.125,-73.875,0.25,-1.52372e-08
92.375,-73.875,0.25,-1.90465e-08
92.125,-73.625,0.25,-1.90465e-08
92.375,-73.625,0.25,-2.28559e-08
92.625,-73.875,0.25,-2.28559e-08
92.875,-73.875,0.25,-1.14279e-08
92.625,-73.625,0.25,-1.14279e-08
92.875,-73.625,0.25,-3.80931e-09
92.125,-73.375,0.25,-2.28559e-08
92.375,-73.375,0.25,-1.14279e-08
92.125,-73.125,0.25,-7.61862e-09
93.125,-73.875,0.25,-3.80931e-09
93.875,-73.125,0.25,-3.80931e-09
92.625,-72.125,0.25,-3.80931e-09
92.875,-72.125,0.25,-3.80931e-09
93.375,-72.625,0.25,-3.80931e-09
93.625,-72.875,0.25,-3.80931e-09
93.875,-72.875,0.25,-3.80931e-09
93.625,-72.625,0.25,-3.80931e-09
93.875,-72.625,0.25,-7.61862e-09
93.125,-72.375,0.25,-3.80931e-09
93.375,-72.375,0.25,-7.61862e-09
93.125,-72.125,0.25,-7.61862e-09
93.375,-72.125,0.25,-7.61862e-09
93.625,-72.375,0.25,-7.61862e-09
93.875,-72.375,0.25,-1.14279e-08
93.625,-72.125,0.25,-7.61862e-09
93.875,-72.125,0.25,-3.80931e-09
94.875,-73.875,0.25,-3.80931e-09
94.625,-73.625,0.25,-3.80931e-09
94.875,-73.625,0.25,-3.80931e-09
94.375,-73.375,0.25,-3.80931e-09
94.125,-73.125,0.25,-3.80931e-09
94.375,-73.125,0.25,-7.61862e-09
94.625,-73.375,0.25,-7.61862e-09
94.875,-73.375,0.25,-7.61862e-09
94.625,-73.125,0.25,-7.61862e-09
94.875,-73.125,0.25,-7.61862e-09
95.125,-73.875,0.25,-3.80931e-09
95.375,-73.875,0.25,-7.61862e-09
95.125,-73.625,0.25,-3.80931e-09
95.375,-73.625,0.25,-1.14279e-08
95.625,-73.875,0.25,-7.61862e-09
95.875,-73.875,0.25,-7.61862e-09
95.625,-73.625,0.25,-7.61862e-09
95.875,-73.625,0.25,-3.80931e-09
95.125,-73.375,0.25,-1.14279e-08
95.375,-73.375,0.25,-7.61862e-09
95.125,-73.125,0.25,-3.80931e-09
94.125,-72.875,0.25,-3.80931e-09
94.375,-72.875,0.25,-7.61862e-09
94.125,-72.625,0.25,-1.14279e-08
94.375,-72.625,0.25,-7.61862e-09
94.625,-72.875,0.25,-7.61862e-09
94.875,-72.875,0.25,-3.80931e-09
94.625,-72.625,0.25,-3.80931e-09
94.125,-72.375,0.25,-3.80931e-09
95.625,-72.625,0.25,-3.80931e-09
95.875,-72.625,0.25,-3.80931e-09
95.375,-72.375,0.25,-3.80931e-09
95.125,-72.125,0.25,-3.80931e-09
95.375,-72.125,0.25,-3.80931e-09
95.625,-72.375,0.25,-3.80931e-09
81.875,-71.625,0.25,-3.80931e-09
81.375,-71.125,0.25,-3.80931e-09
81.625,-71.375,0.25,-3.80931e-09
81.875,-71.375,0.25,-1.14279e-08
81.625,-71.125,0.25,-1.14279e-08
81.875,-71.125,0.25,-7.61862e-09
80.875,-70.625,0.25,-7.61862e-09
80.375,-70.375,0.25,-3.80931e-09
80.125,-70.125,0.25,-3.80931e-09
80.375,-70.125,0.25,-7.61862e-09
80.625,-70.375,0.25,-7.61862e-09
80.875,-70.375,0.25,-1.14279e-08
80.625,-70.125,0.25,-7.61862e-09
80.875,-70.125,0.25,-3.80931e-09
81.125,-70.875,0.25,-7.61862e-09
81.375,-70.875,0.25,-1.14279e-08
81.125,-70.625,0.25,-1.14279e-08
81.375,-70.625,0.25,-3.80931e-09
81.625,-70.875,0.25,-7.61862e-09
81.125,-70.375,0.25,-3.80931e-09
82.125,-71.875,0.25,-3.80931e-09
82.375,-71.875,0.25,-7.61862e-09
82.125,-71.625,0.25,-7.61862e-09
82.375,-71.625,0.25,-7.61862e-09
82.625,-71.875,0.25,-7.61862e-09
82.875,-71.875,0.25,-3.80931e-09
82.625,-71.625,0.25,-3.80931e-09
82.125,-71.375,0.25,-7.61862e-09
82.375,-71.375,0.25,-3.80931e-09
80.125,-69.875,0.25,-7.61862e-09
80.375,-69.875,0.25,-7.61862e-09
80.125,-69.625,0.25,-7.61862e-09
80.375,-69.625,0.25,-3.80931e-09
80.625,-69.875,0.25,-3.80931e-09
83.875,-68.625,0.25,-7.61862e-09
83.125,-68.125,0.25,-3.80931e-09
83.375,-68.125,0.25,-1.52372e-08
83.625,-68.375,0.25,-1.52372e-08
83.875,-68.375,0.25,-2.66652e-08
83.625,-68.125,0.25,-2.66652e-08
83.875,-68.125,0.25,-1.90465e-08
85.875,-70.375,0.25,-7.61862e-09
85.625,-70.125,0.25,-7.61862e-09
85.875,-70.125,0.25,-1.52372e-08
86.875,-71.125,0.25,-7.61862e-09
87.875,-71.875,0.25,-7.61862e-09
87.625,-71.625,0.25,-1.52372e-08
87.875,-71.625,0.25,-2.66652e-08
87.125,-71.375,0.25,-7.61862e-09
87.375,-71.375,0.25,-1.52372e-08
87.125,-71.125,0.25,-2.28559e-08
87.375,-71.125,0.25,-2.28559e-08
